NIC;CLIENTE;DOMICILIO_SUMINISTRO;LOCALIDAD;DEPARTAMENTO;COD_POSTAL;REF_DIRECCION;NRO_FACTURA;F_VCTO_FAC;F_LECT_ANT;F_LECT_ACT;PERIODO;TARIFA;IMPORTE_NETO;IMPORTE_IVA;IMPORTE_TOTAL;COBRADO;CSMO_FACT;CSMO_FACT_PUNTA;CSMO_FACT_VALLE;CSMO_FACT_LLANO;POT_CONTRATADA;POT_DEMANDADA;POT_FACT_PUNTA;POT_FACT_VALLE;POT_FACT_LLANO;COS_FI;BAJO_FACTOR_POTENCIA;EXCESO_POTENCIA
1507987;LA AGRICOLA S.A. ,-;LEOPOLDO SUAREZ 0  ;LA CONSULTA;SAN CARLOS;5567;A 30 MTS DE CALLE MALVINAS ARGENTINAS AL OESTE;1584112;26/06/2023;01/05/2023;01/06/2023; 062023;T2 RA  BT;113376,74;30611,72;154719,00;Si;0;166;3496;0;159;0;117;149;0;0,95;0,00;36279,39
1507987;LA AGRICOLA S.A. ,-;LEOPOLDO SUAREZ 0  ;LA CONSULTA;SAN CARLOS;5567;A 30 MTS DE CALLE MALVINAS ARGENTINAS AL OESTE;1603090;27/07/2023;01/06/2023;01/07/2023; 072023;T2 RA  BT;112694,45;30427,50;153289,00;Si;0;745;1987;0;159;0;117;149;0;0,95;0,00;36279,39
1507987;LA AGRICOLA S.A. ,-;LEOPOLDO SUAREZ 0  ;LA CONSULTA;SAN CARLOS;5567;A 30 MTS DE CALLE MALVINAS ARGENTINAS AL OESTE;1709753;25/01/2024;01/12/2023;01/01/2024; 012024;T2 RA  BT;1874936,94;506232,97;2548821,00;Si;0;17766;27131;0;159;0;192;192;0;0,98;0,00;31518,60
1507987;LA AGRICOLA S.A. ,-;LEOPOLDO SUAREZ 0  ;LA CONSULTA;SAN CARLOS;5567;A 30 MTS DE CALLE MALVINAS ARGENTINAS AL OESTE;1736118;14/03/2024;01/01/2024;01/02/2024; 022024;T2 RA  BT;2171990,77;586437,51;2946971,00;Si;0;17205;32014;0;159;0;163;164;0;0,98;0,00;31518,60
1507987;LA AGRICOLA S.A. ,-;LEOPOLDO SUAREZ 0  ;LA CONSULTA;SAN CARLOS;5567;A 30 MTS DE CALLE MALVINAS ARGENTINAS AL OESTE;1754086;15/04/2024;01/02/2024;01/03/2024; 032024;T2 RA  BT;3765291,71;1016628,76;5062937,00;Si;0;12096;22687;0;159;0;163;195;0;0,99;0,00;72495,28
1507987;LA AGRICOLA S.A. ,-;LEOPOLDO SUAREZ 0  ;LA CONSULTA;SAN CARLOS;5567;A 30 MTS DE CALLE MALVINAS ARGENTINAS AL OESTE;1776163;16/05/2024;01/03/2024;01/04/2024; 042024;T2 RA  BT;1691404,73;456679,28;2318196,00;Si;0;5422;9619;0;159;0;163;194;0;0,98;0,00;72495,28
1507987;LA AGRICOLA S.A. ,-;LEOPOLDO SUAREZ 0  ;LA CONSULTA;SAN CARLOS;5567;A 30 MTS DE CALLE MALVINAS ARGENTINAS AL OESTE;1794549;14/06/2024;01/04/2024;01/05/2024; 052024;T2 RA  BT;2279716,93;615523,57;3095283,00;Si;0;7213;11275;0;159;0;160;151;0;0,97;0,00;72495,28
1507987;LA AGRICOLA S.A. ,-;LEOPOLDO SUAREZ 0  ;LA CONSULTA;SAN CARLOS;5567;A 30 MTS DE CALLE MALVINAS ARGENTINAS AL OESTE;1815736;15/07/2024;01/05/2024;01/06/2024; 062024;T2 RA  BT;319716,10;86323,35;467905,00;Si;0;693;1520;0;159;0;116;123;0;0,98;0,00;72495,28
1507987;LA AGRICOLA S.A. ,-;LEOPOLDO SUAREZ 0  ;LA CONSULTA;SAN CARLOS;5567;A 30 MTS DE CALLE MALVINAS ARGENTINAS AL OESTE;1621571;28/08/2023;01/07/2023;01/08/2023; 082023;T2 RA  BT;95920,63;25898,57;130913,00;Si;0;49;2809;0;159;0;21;150;0;0,93;1589,02;36279,39
1507987;LA AGRICOLA S.A. ,-;LEOPOLDO SUAREZ 0  ;LA CONSULTA;SAN CARLOS;5567;A 30 MTS DE CALLE MALVINAS ARGENTINAS AL OESTE;1639670;28/09/2023;01/08/2023;01/09/2023; 092023;T2 RA  BT;384875,13;103916,29;520284,00;Si;0;3421;6865;0;159;0;151;151;0;0,94;3165,54;36279,39
1507987;LA AGRICOLA S.A. ,-;LEOPOLDO SUAREZ 0  ;LA CONSULTA;SAN CARLOS;5567;A 30 MTS DE CALLE MALVINAS ARGENTINAS AL OESTE;1667715;16/11/2023;01/09/2023;01/10/2023; 102023;T2 RA  BT;1205090,48;325374,43;1236554,00;Si;0;13293;23147;0;159;0;151;193;0;0,93;15640,00;13508,29
1507987;LA AGRICOLA S.A. ,-;LEOPOLDO SUAREZ 0  ;LA CONSULTA;SAN CARLOS;5567;A 30 MTS DE CALLE MALVINAS ARGENTINAS AL OESTE;1674602;27/11/2023;01/10/2023;01/11/2023; 112023;T2 RA  BT;585511,16;158088,01;810115,00;Si;0;6513;11249;0;159;0;187;196;0;0,96;0,00;14280,19
1507987;LA AGRICOLA S.A. ,-;LEOPOLDO SUAREZ 0  ;LA CONSULTA;SAN CARLOS;5567;A 30 MTS DE CALLE MALVINAS ARGENTINAS AL OESTE;1823715;26/07/2024;01/06/2024;01/07/2024; 072024;T2 RA  BT;389916,34;105277,41;537266,00;Si;0;456;1978;0;159;0;116;147;0;0,97;0,00;90347,16
1507987;LA AGRICOLA S.A. ,-;LEOPOLDO SUAREZ 0  ;LA CONSULTA;SAN CARLOS;5567;A 30 MTS DE CALLE MALVINAS ARGENTINAS AL OESTE;1843690;26/08/2024;01/07/2024;01/08/2024; 082024;T2 RA  BT;462655,36;124916,95;637372,00;Si;0;730;1846;0;159;0;136;142;0;0,97;0,00;102248,43
1507987;LA AGRICOLA S.A. ,-;LEOPOLDO SUAREZ 0  ;LA CONSULTA;SAN CARLOS;5567;A 30 MTS DE CALLE MALVINAS ARGENTINAS AL OESTE;1862504;26/09/2024;01/08/2024;01/09/2024; 092024;T2 RA  BT;731018,86;197375,09;737923,00;Si;0;1357;2594;0;159;0;148;148;0;0,99;0,00;112159,88
1507987;LA AGRICOLA S.A. ,-;LEOPOLDO SUAREZ 0  ;LA CONSULTA;SAN CARLOS;5567;A 30 MTS DE CALLE MALVINAS ARGENTINAS AL OESTE;1891089;15/11/2024;01/09/2024;01/10/2024; 102024;T2 RA  BT;5456315,94;1473205,30;7376913,00;Si;0;12810;20460;0;159;0;188;189;0;0,98;0,00;122052,97
1507987;LA AGRICOLA S.A. ,-;LEOPOLDO SUAREZ 0  ;LA CONSULTA;SAN CARLOS;5567;A 30 MTS DE CALLE MALVINAS ARGENTINAS AL OESTE;1898576;25/11/2024;01/10/2024;01/11/2024; 112024;T2 RA  BT;4228831,11;1141784,40;5790332,00;Si;0;8382;18143;0;159;0;186;189;0;0,96;0,00;126573,73
1507987;LA AGRICOLA S.A. ,-;LEOPOLDO SUAREZ 0  ;LA CONSULTA;SAN CARLOS;5567;A 30 MTS DE CALLE MALVINAS ARGENTINAS AL OESTE;1936617;27/01/2025;01/12/2024;01/01/2025; 012025;T2 RA  BT;11740911,79;3170046,18;15924889,00;Si;0;25948;42825;0;159;0;189;185;0;0,96;0,00;136293,44
1507987;LA AGRICOLA S.A. ,-;LEOPOLDO SUAREZ 0  ;LA CONSULTA;SAN CARLOS;5567;A 30 MTS DE CALLE MALVINAS ARGENTINAS AL OESTE;2004078;16/05/2025;01/03/2025;01/04/2025; 042025;T2 RA  BT;1182468,47;319266,49;426354,00;Si;0;2253;3457;0;159;0;114;137;0;0,97;0,00;121457,76
1507987;LA AGRICOLA S.A. ,-;LEOPOLDO SUAREZ 0  ;LA CONSULTA;SAN CARLOS;5567;A 30 MTS DE CALLE MALVINAS ARGENTINAS AL OESTE;2090278;25/09/2025;01/08/2025;01/09/2025; 092025;T2 RA  BT;1848013,07;498963,53;2511951,00;Si;0;3019;7645;0;159;0;143;182;0;0,98;0,00;107696,58
1507987;LA AGRICOLA S.A. ,-;LEOPOLDO SUAREZ 0  ;LA CONSULTA;SAN CARLOS;5567;A 30 MTS DE CALLE MALVINAS ARGENTINAS AL OESTE;2148013;26/12/2025;01/11/2025;01/12/2025; 122025;T2 RA  BT;6061344,47;1636563,01;8265547,00;Si;0;12391;22519;0;159;0;187;187;0;0,95;0,00;130755,45
1507987;LA AGRICOLA S.A. ,-;LEOPOLDO SUAREZ 0  ;LA CONSULTA;SAN CARLOS;5567;A 30 MTS DE CALLE MALVINAS ARGENTINAS AL OESTE;2186583;23/02/2026;01/01/2026;01/02/2026; 022026;T2 RA  BT;4608425,71;1244274,94;6293579,00;Si;0;8983;17143;0;159;0;183;186;0;0,97;0,00;126396,94
1507987;LA AGRICOLA S.A. ,-;LEOPOLDO SUAREZ 0  ;LA CONSULTA;SAN CARLOS;5567;A 30 MTS DE CALLE MALVINAS ARGENTINAS AL OESTE;1983662;14/04/2025;01/02/2025;01/03/2025; 032025;T2 RA  BT;8860140,60;2392237,96;12024449,00;Si;0;19119;33045;0;159;0;187;188;0;0,96;0,00;141700,72
1507987;LA AGRICOLA S.A. ,-;LEOPOLDO SUAREZ 0  ;LA CONSULTA;SAN CARLOS;5567;A 30 MTS DE CALLE MALVINAS ARGENTINAS AL OESTE;2043075;14/07/2025;01/05/2025;01/06/2025; 062025;T2 RA  BT;551095,68;148795,83;787695,00;Si;0;286;3098;0;159;0;114;157;0;0,99;0,00;107696,58
1507987;LA AGRICOLA S.A. ,-;LEOPOLDO SUAREZ 0  ;LA CONSULTA;SAN CARLOS;5567;A 30 MTS DE CALLE MALVINAS ARGENTINAS AL OESTE;2069374;25/08/2025;01/07/2025;01/08/2025; 082025;T2 RA  BT;371336,58;100260,88;514613,00;Si;0;356;1308;0;159;0;115;114;0;0,96;0,00;107696,58
1507987;LA AGRICOLA S.A. ,-;LEOPOLDO SUAREZ 0  ;LA CONSULTA;SAN CARLOS;5567;A 30 MTS DE CALLE MALVINAS ARGENTINAS AL OESTE;2141185;15/12/2025;01/10/2025;01/11/2025; 112025;T2 RA  BT;8439990,66;2278797,48;11466868,00;Si;0;18880;25348;0;159;0;187;188;0;0,95;0,00;107696,58
1507987;LA AGRICOLA S.A. ,-;LEOPOLDO SUAREZ 0  ;LA CONSULTA;SAN CARLOS;5567;A 30 MTS DE CALLE MALVINAS ARGENTINAS AL OESTE;1918033;26/12/2024;01/11/2024;01/12/2024; 122024;T2 RA  BT;7039571,72;1900684,36;9561231,00;Si;0;15385;25461;0;159;0;186;188;0;0,96;0,00;136293,44
1507987;LA AGRICOLA S.A. ,-;LEOPOLDO SUAREZ 0  ;LA CONSULTA;SAN CARLOS;5567;A 30 MTS DE CALLE MALVINAS ARGENTINAS AL OESTE;1963872;17/03/2025;01/01/2025;01/02/2025; 022025;T2 RA  BT;8065937,55;2177803,14;11028488,00;Si;0;17753;29196;0;159;0;189;189;0;0,97;0,00;136293,44
1507987;LA AGRICOLA S.A. ,-;LEOPOLDO SUAREZ 0  ;LA CONSULTA;SAN CARLOS;5567;A 30 MTS DE CALLE MALVINAS ARGENTINAS AL OESTE;2025706;17/06/2025;01/04/2025;01/05/2025; 052025;T2 RA  BT;2640237,24;712864,05;3572770,00;Si;0;5091;10299;0;159;0;187;187;0;0,96;0,00;121457,76
1507987;LA AGRICOLA S.A. ,-;LEOPOLDO SUAREZ 0  ;LA CONSULTA;SAN CARLOS;5567;A 30 MTS DE CALLE MALVINAS ARGENTINAS AL OESTE;2050825;28/07/2025;01/06/2025;01/07/2025; 072025;T2 RA  BT;387882,08;104728,16;538078,00;Si;0;697;609;0;159;0;114;114;0;0,96;0,00;107696,58
1507987;LA AGRICOLA S.A. ,-;LEOPOLDO SUAREZ 0  ;LA CONSULTA;SAN CARLOS;5567;A 30 MTS DE CALLE MALVINAS ARGENTINAS AL OESTE;2110032;27/10/2025;01/09/2025;01/10/2025; 102025;T2 RA  BT;3681500,83;994005,22;5008253,00;Si;0;8279;10631;0;159;0;187;186;0;0,96;0,00;107696,58
1507987;LA AGRICOLA S.A. ,-;LEOPOLDO SUAREZ 0  ;LA CONSULTA;SAN CARLOS;5567;A 30 MTS DE CALLE MALVINAS ARGENTINAS AL OESTE;2166995;26/01/2026;01/12/2025;01/01/2026; 012026;T2 RA  BT;8763781,55;2366221,02;11855509,00;Si;0;17736;32978;0;159;0;186;188;0;0,95;0,00;130755,45
1507987;LA AGRICOLA S.A. ,-;LEOPOLDO SUAREZ 0  ;LA CONSULTA;SAN CARLOS;5567;A 30 MTS DE CALLE MALVINAS ARGENTINAS AL OESTE;2206975;26/03/2026;01/02/2026;01/03/2026; 032026;T2 RA  BT;3418496,89;922994,16;4652306,00;Si;0;6285;11668;0;159;0;185;184;0;0,96;0,00;132173,71
1507987;LA AGRICOLA S.A. ,-;LEOPOLDO SUAREZ 0  ;LA CONSULTA;SAN CARLOS;5567;A 30 MTS DE CALLE MALVINAS ARGENTINAS AL OESTE;1304142;25/02/2022;01/01/2022;01/02/2022; 022022;T2 RA  BT;427842,34;115517,43;598817,00;Si;0;26360;46120;0;100;0;193;192;0;0,97;0,00;17918,68
1507987;LA AGRICOLA S.A. ,-;LEOPOLDO SUAREZ 0  ;LA CONSULTA;SAN CARLOS;5567;A 30 MTS DE CALLE MALVINAS ARGENTINAS AL OESTE;1700578;15/01/2024;01/11/2023;01/12/2023; 122023;T2 RA  BT;1873854,18;505940,63;2528414,00;Si;0;17236;28675;0;159;0;194;193;0;0,97;0,00;31518,60
2051149;BAGUAL S.A. , ;LAS PIEDRITAS 4102  ;FRAY LUIS BELTRAN;MAIPU;5531;;14820542;04/02/2020;13/11/2019;17/01/2020; 012020;T1 Res.;2398,70;503,73;3180,00;Si;603;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051149;BAGUAL S.A. , ;LAS PIEDRITAS 4102  ;FRAY LUIS BELTRAN;MAIPU;5531;;15255398;03/04/2020;17/01/2020;17/03/2020; 022020;T1 Res.;2065,27;433,71;2737,00;Si;516;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051149;BAGUAL S.A. , ;LAS PIEDRITAS 4102  ;FRAY LUIS BELTRAN;MAIPU;5531;;15703942;04/06/2020;17/03/2020;18/05/2020; 032020;T1 Res.;2405,97;505,25;3189,00;Si;604;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051149;BAGUAL S.A. , ;LAS PIEDRITAS 4102  ;FRAY LUIS BELTRAN;MAIPU;5531;;16136159;06/08/2020;18/05/2020;20/07/2020; 042020;T1 Res.;1819,99;382,20;2411,00;Si;452;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051149;BAGUAL S.A. , ;LAS PIEDRITAS 4102  ;FRAY LUIS BELTRAN;MAIPU;5531;;16563364;01/10/2020;20/07/2020;15/09/2020; 052020;T1 Res.;1915,80;402,32;2979,00;Si;477;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051149;BAGUAL S.A. , ;LAS PIEDRITAS 4102  ;FRAY LUIS BELTRAN;MAIPU;5531;;17021265;03/12/2020;15/09/2020;16/11/2020; 062020;T1 Res.;2371,88;498,09;3584,00;Si;596;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051149;BAGUAL S.A. , ;LAS PIEDRITAS 4102  ;FRAY LUIS BELTRAN;MAIPU;5531;;17463954;04/02/2021;16/11/2020;18/01/2021; 012021;T1 Res.;2517,69;528,71;3857,00;Si;600;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051149;BAGUAL S.A. , ;LAS PIEDRITAS 4102  ;FRAY LUIS BELTRAN;MAIPU;5531;;17883411;30/03/2021;18/01/2021;12/03/2021; 022021;T1 Res.;4153,01;872,13;6247,00;Si;664;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051149;BAGUAL S.A. , ;LAS PIEDRITAS 4102  ;FRAY LUIS BELTRAN;MAIPU;5531;;18357928;03/06/2021;12/03/2021;18/05/2021; 032021;T1 Res.;5506,46;1156,36;8377,00;Si;937;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051149;BAGUAL S.A. , ;LAS PIEDRITAS 4102  ;FRAY LUIS BELTRAN;MAIPU;5531;;18806575;05/08/2021;18/05/2021;16/07/2021; 042021;T1 Res.;4729,00;993,09;6739,00;Si;771;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051149;BAGUAL S.A. , ;LAS PIEDRITAS 4102  ;FRAY LUIS BELTRAN;MAIPU;5531;;19233374;30/09/2021;16/07/2021;14/09/2021; 052021;T1 Res.;2755,58;578,67;4531,00;Si;525;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051149;BAGUAL S.A. , ;LAS PIEDRITAS 4102  ;FRAY LUIS BELTRAN;MAIPU;5531;;19746587;10/12/2021;14/09/2021;24/11/2021; 062021;T1 Res.;4034,10;847,16;6411,00;Si;693;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051149;BAGUAL S.A. , ;LAS PIEDRITAS 4102  ;FRAY LUIS BELTRAN;MAIPU;5531;;20142521;07/02/2022;24/11/2021;20/01/2022; 012022;T1 Res.;3087,28;648,33;5062,00;Si;511;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051149;BAGUAL S.A. , ;LAS PIEDRITAS 4102  ;FRAY LUIS BELTRAN;MAIPU;5531;;20597560;04/04/2022;20/01/2022;17/03/2022; 022022;T1 Res.;7004,54;1470,95;11011,00;Si;893;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051149;BAGUAL S.A. , ;LAS PIEDRITAS 4102  ;FRAY LUIS BELTRAN;MAIPU;5531;;21068604;07/06/2022;17/03/2022;20/05/2022; 032022;T1 Res.;8794,25;1846,79;13648,00;Si;1083;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051149;BAGUAL S.A. , ;LAS PIEDRITAS 4102  ;FRAY LUIS BELTRAN;MAIPU;5531;;21944934;04/10/2022;21/07/2022;16/09/2022; 052022;T1 Res.;3161,87;663,99;5054,00;Si;371;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051149;BAGUAL S.A. , ;LAS PIEDRITAS 4102  ;FRAY LUIS BELTRAN;MAIPU;5531;;22386822;02/12/2022;16/09/2022;16/11/2022; 062022;T1 Res.;9648,16;2026,11;15211,00;Si;764;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051149;BAGUAL S.A. , ;LAS PIEDRITAS 4102  ;FRAY LUIS BELTRAN;MAIPU;5531;;21495040;08/08/2022;20/05/2022;21/07/2022; 042022;T1 Res.;4106,03;862,27;7044,00;Si;481;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051149;LA AGRICOLA S.A. ,-;LAS PIEDRITAS 4102  ;FRAY LUIS BELTRAN;MAIPU;5531;;1494903;02/02/2023;16/11/2022;17/01/2023; 012023;T1 Res.;6366,80;1719,04;10483,00;Si;451;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051149;LA AGRICOLA S.A. ,-;LAS PIEDRITAS 4102  ;FRAY LUIS BELTRAN;MAIPU;5531;;1532050;05/04/2023;17/01/2023;20/03/2023; 022023;T1 Res.;5787,10;1562,52;9896,00;Si;348;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051149;LA AGRICOLA S.A. ,-;LAS PIEDRITAS 4102  ;FRAY LUIS BELTRAN;MAIPU;5531;;1568141;05/06/2023;20/03/2023;18/05/2023; 032023;T1 Res.;9678,11;2613,09;15730,00;Si;443;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051149;LA AGRICOLA S.A. ,-;LAS PIEDRITAS 4102  ;FRAY LUIS BELTRAN;MAIPU;5531;;1603707;03/08/2023;18/05/2023;18/07/2023; 042023;T1 Res.;16994,31;4588,46;25800,00;Si;528;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051149;LA AGRICOLA S.A. ,-;LAS PIEDRITAS 4102  ;FRAY LUIS BELTRAN;MAIPU;5531;;1749613;10/04/2024;20/01/2024;25/03/2024; 022024;T1 Res.;26635,92;7191,70;39172,00;Si;318;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051149;LA AGRICOLA S.A. ,-;LAS PIEDRITAS 4102  ;FRAY LUIS BELTRAN;MAIPU;5531;;1784569;04/06/2024;25/03/2024;17/05/2024; 032024;T1 Res.;21450,56;5791,65;34248,00;Si;230;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051149;LA AGRICOLA S.A. ,-;LAS PIEDRITAS 4102  ;FRAY LUIS BELTRAN;MAIPU;5531;;1824850;05/08/2024;17/05/2024;18/07/2024; 042024;T1 Res.;28649,13;7735,27;46184,00;Si;248;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051149;LA AGRICOLA S.A. ,-;LAS PIEDRITAS 4102  ;FRAY LUIS BELTRAN;MAIPU;5531;;1638713;04/10/2023;18/07/2023;18/09/2023; 052023;T1 Res.;21406,75;5779,82;31836,00;Si;505;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051149;LA AGRICOLA S.A. ,-;LAS PIEDRITAS 4102  ;FRAY LUIS BELTRAN;MAIPU;5531;;1676064;07/12/2023;18/09/2023;21/11/2023; 062023;T1 Res.;15487,77;4181,70;23782,00;Si;416;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051149;LA AGRICOLA S.A. ,-;LAS PIEDRITAS 4102  ;FRAY LUIS BELTRAN;MAIPU;5531;;1712809;07/02/2024;21/11/2023;20/01/2024; 012024;T1 Res.;14154,43;3821,70;21928,00;Si;317;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051149;LA AGRICOLA S.A. ,-;LAS PIEDRITAS 4102  ;FRAY LUIS BELTRAN;MAIPU;5531;;1860941;02/10/2024;18/07/2024;13/09/2024; 052024;T1 Res.;34394,75;9286,58;47732,00;Si;248;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051149;LA AGRICOLA S.A. ,-;LAS PIEDRITAS 4102  ;FRAY LUIS BELTRAN;MAIPU;5531;;1898851;03/12/2024;13/09/2024;15/11/2024; 062024;T1 Res.;45409,57;12260,58;70306,00;Si;291;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051149;LA AGRICOLA S.A. ,-;LAS PIEDRITAS 4102  ;FRAY LUIS BELTRAN;MAIPU;5531;;2053332;06/08/2025;20/05/2025;21/07/2025; 042025;T1 Res.;61055,24;16484,91;89496,00;Si;271;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051149;LA AGRICOLA S.A. ,-;LAS PIEDRITAS 4102  ;FRAY LUIS BELTRAN;MAIPU;5531;;2091449;03/10/2025;21/07/2025;17/09/2025; 052025;T1 Res.;60612,84;16365,47;93883,00;Si;264;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051149;LA AGRICOLA S.A. ,-;LAS PIEDRITAS 4102  ;FRAY LUIS BELTRAN;MAIPU;5531;;2207360;06/04/2026;19/01/2026;17/03/2026; 022026;T1 Res.;79547,31;21477,77;99813,00;Si;296;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051149;LA AGRICOLA S.A. ,-;LAS PIEDRITAS 4102  ;FRAY LUIS BELTRAN;MAIPU;5531;;1937084;04/02/2025;15/11/2024;17/01/2025; 012025;T1 Res.;46881,20;12657,92;73453,00;Si;282;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051149;LA AGRICOLA S.A. ,-;LAS PIEDRITAS 4102  ;FRAY LUIS BELTRAN;MAIPU;5531;;1975872;08/04/2025;17/01/2025;21/03/2025; 022025;T1 Res.;55188,08;14900,78;82065,00;Si;310;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051149;LA AGRICOLA S.A. ,-;LAS PIEDRITAS 4102  ;FRAY LUIS BELTRAN;MAIPU;5531;;2128792;03/12/2025;17/09/2025;17/11/2025; 062025;T1 Res.;71655,59;19347,01;116353,00;Si;317;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051149;LA AGRICOLA S.A. ,-;LAS PIEDRITAS 4102  ;FRAY LUIS BELTRAN;MAIPU;5531;;2013840;05/06/2025;21/03/2025;20/05/2025; 032025;T1 Res.;48742,38;13160,44;68992,00;Si;277;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051149;LA AGRICOLA S.A. ,-;LAS PIEDRITAS 4102  ;FRAY LUIS BELTRAN;MAIPU;5531;;2168064;04/02/2026;17/11/2025;19/01/2026; 012026;T1 Res.;78245,18;21126,20;118125,00;Si;306;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051228;BAGUAL S.A. , ;LAS MARGARITAS 6202  ;FRAY LUIS BELTRAN;MAIPU;5531;;14820543;04/02/2020;13/11/2019;17/01/2020; 012020;T1 Res.;3144,74;660,40;4163,00;Si;730;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051228;BAGUAL S.A. , ;LAS MARGARITAS 6202  ;FRAY LUIS BELTRAN;MAIPU;5531;;15255399;03/04/2020;17/01/2020;17/03/2020; 022020;T1 Res.;246,77;51,82;329,00;Si;85;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051228;BAGUAL S.A. , ;LAS MARGARITAS 6202  ;FRAY LUIS BELTRAN;MAIPU;5531;;15703943;04/06/2020;17/03/2020;18/05/2020; 032020;T1 Res.;154,12;32,37;205,00;Si;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051228;BAGUAL S.A. , ;LAS MARGARITAS 6202  ;FRAY LUIS BELTRAN;MAIPU;5531;;16136160;06/08/2020;18/05/2020;20/07/2020; 042020;T1 Res.;151,24;31,76;201,00;Si;15;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051228;BAGUAL S.A. , ;LAS MARGARITAS 6202  ;FRAY LUIS BELTRAN;MAIPU;5531;;16563365;01/10/2020;20/07/2020;15/09/2020; 052020;T1 Res.;251,81;52,88;580,00;Si;87;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051228;BAGUAL S.A. , ;LAS MARGARITAS 6202  ;FRAY LUIS BELTRAN;MAIPU;5531;;17021266;03/12/2020;15/09/2020;16/11/2020; 062020;T1 Res.;332,25;69,77;687,00;Si;119;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051228;BAGUAL S.A. , ;LAS MARGARITAS 6202  ;FRAY LUIS BELTRAN;MAIPU;5531;;17463955;04/02/2021;16/11/2020;18/01/2021; 012021;T1 Res.;360,80;75,77;738,00;Si;123;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051228;BAGUAL S.A. , ;LAS MARGARITAS 6202  ;FRAY LUIS BELTRAN;MAIPU;5531;;17883412;30/03/2021;18/01/2021;12/03/2021; 022021;T1 Res.;380,14;79,83;767,00;Si;103;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051228;BAGUAL S.A. , ;LAS MARGARITAS 6202  ;FRAY LUIS BELTRAN;MAIPU;5531;;18357929;03/06/2021;12/03/2021;18/05/2021; 032021;T1 Res.;524,55;110,16;1051,00;Si;149;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051228;BAGUAL S.A. , ;LAS MARGARITAS 6202  ;FRAY LUIS BELTRAN;MAIPU;5531;;18806576;05/08/2021;18/05/2021;16/07/2021; 042021;T1 Res.;576,73;121,11;1043,00;Si;164;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051228;BAGUAL S.A. , ;LAS MARGARITAS 6202  ;FRAY LUIS BELTRAN;MAIPU;5531;;19233375;30/09/2021;16/07/2021;14/09/2021; 052021;T1 Res.;554,88;116,52;1147,00;Si;157;0;0;0;0;0;0;0;0;0,00;0,00;0,00
2051228;BAGUAL S.A. , ;LAS MARGARITAS 6202  ;FRAY LUIS BELTRAN;MAIPU;5531;;19746588;10/12/2021;14/09/2021;24/11/2021; 062021;T1 Res.;2458,53;516,29;4150,00;Si;410;0;0;0;0;0;0;0;0;0,00;0,00;0,00
